Algorithm,Disease,Valid,Train Loss,Test Loss,Test Accuracy,AUC,Timestamp,description
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,CRC_IND,True,0.5730878040194511,0.6190590858459473,63.28125,0.7318627450980393,2024-11-10 16:38:11.310011,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,CRC_IND,True,0.5672999247908592,0.5304058492183685,71.09375,0.8324786324786325,2024-11-10 16:39:12.753767,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,CRC_IND,True,0.5685048550367355,0.6174960732460022,66.40625,0.7296703296703296,2024-11-10 16:40:06.764615,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,CRC_IND,True,0.5886581987142563,0.6051649451255798,67.96875,0.7361827560795872,2024-11-10 16:40:52.299755,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,CRC_IND,True,0.5369181856513023,0.545713871717453,71.875,0.806056056056056,2024-11-10 16:41:54.271686,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,CRC_USA,True,0.6104888245463371,0.6993323564529419,55.65217391304348,0.5892857142857143,2024-11-10 16:42:28.048517,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,CRC_USA,True,0.6006244793534279,0.6327899992465973,63.47826086956522,0.7138535995160314,2024-11-10 16:43:07.850757,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,CRC_USA,True,0.5982512384653091,0.6252347230911255,63.47826086956522,0.7179176755447941,2024-11-10 16:43:54.696648,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,CRC_USA,True,0.6500864177942276,0.6653456091880798,61.73913043478261,0.6669776119402985,2024-11-10 16:44:42.260,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,CRC_USA,True,0.6059470325708389,0.5961859822273254,70.43478260869566,0.7714025500910747,2024-11-10 16:45:29.093200,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,IBD,True,0.38710999488830566,0.5925134420394897,72.72727272727273,0.7428571428571429,2024-11-10 16:45:47.199678,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,IBD,True,0.4831089675426483,0.7409709692001343,59.09090909090909,0.7521367521367521,2024-11-10 16:45:59.260379,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,IBD,True,0.24707436561584473,0.3463522493839264,86.36363636363636,0.9270833333333334,2024-11-10 16:46:17.198524,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,IBD,True,0.40108540654182434,0.41753536462783813,86.36363636363636,0.8117647058823529,2024-11-10 16:46:30.774639,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,IBD,True,0.30467724800109863,0.4641479253768921,77.27272727272727,0.8020833333333334,2024-11-10 16:46:44.108848,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,IBD_DK,True,0.31653957565625507,0.17956404387950897,95.1219512195122,0.9975490196078431,2024-11-10 16:47:18.039746,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,IBD_DK,True,0.38261287411053974,0.2582566440105438,92.6829268292683,0.9130434782608695,2024-11-10 16:47:41.946894,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,IBD_DK,True,0.2572408119837443,0.23731817305088043,87.8048780487805,0.9690476190476192,2024-11-10 16:48:14.782826,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,IBD_DK,True,0.2848531554142634,0.13263766467571259,95.1219512195122,0.9877450980392157,2024-11-10 16:48:47.004971,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,IBD_DK,True,0.33166799942652386,0.19283394515514374,95.1219512195122,0.9523809523809523,2024-11-10 16:49:10.973029,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,IBD_UK,True,0.340302179257075,0.4350426197052002,82.92682926829268,0.8091787439613527,2024-11-10 16:49:32.220099,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,IBD_UK,True,0.34635525445143384,0.4673701822757721,80.48780487804878,0.8429951690821256,2024-11-10 16:49:52.801794,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,IBD_UK,True,0.3077355623245239,0.4405805468559265,80.48780487804878,0.9009661835748792,2024-11-10 16:50:19.950828,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,IBD_UK,True,0.3580691417058309,0.2670803368091583,90.2439024390244,0.9375,2024-11-10 16:50:51.261645,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,IBD_UK,True,0.39318596323331195,0.24585290253162384,90.2439024390244,0.9924999999999999,2024-11-10 16:51:15.719080,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,Obt,True,0.6512251943349838,0.6678285002708435,62.264150943396224,0.453030303030303,2024-11-10 16:51:34.232377,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,Obt,True,0.5818656533956528,0.6248094439506531,60.37735849056604,0.7053571428571428,2024-11-10 16:52:08.856025,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,Obt,True,0.6631976962089539,0.626587986946106,71.69811320754717,0.45263157894736844,2024-11-10 16:52:28.039590,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,Obt,True,0.6392624080181122,0.6826249957084656,58.490566037735846,0.5043988269794721,2024-11-10 16:52:45.825175,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,Obt,True,0.6355096101760864,0.7049139142036438,54.716981132075475,0.5158045977011494,2024-11-10 16:53:03.722016,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,T2D,True,0.638829517364502,0.6699044704437256,61.64383561643836,0.6974085365853658,2024-11-10 16:53:32.063812,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,T2D,True,0.6315383553504944,0.6492622792720795,60.273972602739725,0.6734539969834087,2024-11-10 16:53:58.878117,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,T2D,True,0.6821482300758361,0.683033287525177,56.16438356164384,0.7590090090090089,2024-11-10 16:54:25.216627,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,T2D,True,0.6381842017173767,0.6187663674354553,64.38356164383562,0.7151515151515152,2024-11-10 16:54:55.927009,variance_threshold=0.2
log_transform+variance_threshold+auto_encoder+normalization+early_stopping,T2D,True,0.6897385120391846,0.670688807964325,67.12328767123287,0.6916264090177133,2024-11-10 16:55:20.383857,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,Cirrhosis,True,0.1047368124127388,0.29520556330680847,93.75,0.9455535390199638,2024-11-10 18:16:06.298942,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,Cirrhosis,True,0.1001368872821331,0.48414337635040283,81.25,0.9010416666666666,2024-11-10 18:16:10.563217,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,Cirrhosis,True,0.06927767395973206,0.16378253698349,95.83333333333333,0.9756521739130435,2024-11-10 18:16:16.812397,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,Cirrhosis,True,0.01289158392076691,0.08420950174331665,95.83333333333333,0.9947552447552448,2024-11-10 18:16:27.322616,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,Cirrhosis,True,0.0965991069873174,0.38081085681915283,87.5,0.916083916083916,2024-11-10 18:16:32.004816,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC,True,0.021242505870759487,0.24839292466640472,95.65217391304348,0.9416666666666667,2024-11-10 18:16:38.590488,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC,True,0.11390470713376999,0.6874540448188782,73.91304347826087,0.8076923076923077,2024-11-10 18:16:42.968088,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC,True,0.05880309082567692,0.41122424602508545,78.26086956521739,0.9015151515151515,2024-11-10 18:16:48.618959,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC,True,0.013024122454226017,0.18486666679382324,86.95652173913044,0.9821428571428571,2024-11-10 18:16:57.846597,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC,True,0.6761038601398468,0.7121196389198303,39.130434782608695,0.6746031746031746,2024-11-10 18:17:00.895669,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_AUS,True,0.07422453712206334,0.4988023340702057,80.0,0.9015151515151514,2024-11-10 18:17:12.760211,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_AUS,True,0.10178336314857006,0.5050438642501831,80.0,0.883847549909256,2024-11-10 18:17:21.064540,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_AUS,True,0.08646385185420513,0.5432877838611603,81.73913043478261,0.8813146682897139,2024-11-10 18:17:28.416950,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_AUS,True,0.09564919304102659,0.5625474154949188,78.26086956521739,0.8690476190476191,2024-11-10 18:17:36.893566,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_AUS,True,0.06437441753223538,0.541976809501648,82.6086956521739,0.8964460784313725,2024-11-10 18:17:47.186117,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_CHI,True,0.10141621995717287,0.609184980392456,75.65217391304348,0.8565375302663438,2024-11-10 18:17:55.223332,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_CHI,True,0.0874587376601994,0.6703014671802521,79.1304347826087,0.8335351089588379,2024-11-10 18:18:03.293288,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_CHI,True,0.09962141653522849,0.5569252818822861,80.8695652173913,0.8855751673767499,2024-11-10 18:18:10.231664,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_CHI,True,0.08250418026000261,0.6110333204269409,76.52173913043478,0.851244687310261,2024-11-10 18:18:17.855836,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_CHI,True,0.0903155761770904,0.4958287179470062,80.8695652173913,0.8995726495726496,2024-11-10 18:18:27.135459,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_FRA,True,0.05273657850921154,0.502143383026123,82.6086956521739,0.901634382566586,2024-11-10 18:18:35.488662,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_FRA,True,0.0794010479003191,0.5220669209957123,80.8695652173913,0.9102251978088861,2024-11-10 18:18:43.524372,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_FRA,True,0.12118318909779191,0.5626868605613708,79.1304347826087,0.8668280871670703,2024-11-10 18:18:50.053188,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_FRA,True,0.0904398811981082,0.6499975621700287,78.26086956521739,0.8604721549636805,2024-11-10 18:18:57.408027,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_FRA,True,0.12766775488853455,0.7258530855178833,73.04347826086956,0.803030303030303,2024-11-10 18:19:03.749591,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_GER,True,0.08227312471717596,0.4823150336742401,84.34782608695652,0.9067692307692308,2024-11-10 18:19:10.733732,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_GER,True,0.05601090821437538,0.48480692505836487,83.47826086956522,0.904138770541692,2024-11-10 18:19:21.595403,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_GER,True,0.09276437386870384,0.6030949503183365,76.52173913043478,0.858227079538555,2024-11-10 18:19:31.560137,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_GER,True,0.063628064468503,0.4337312579154968,85.21739130434783,0.929808286951144,2024-11-10 18:19:41.787741,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_GER,True,0.09111083205789328,0.744798868894577,74.78260869565217,0.8516923076923077,2024-11-10 18:19:50.467578,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_IND,True,0.12765040341764688,0.6519157886505127,76.5625,0.8189655172413793,2024-11-10 18:19:58.432090,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_IND,True,0.1508200941607356,0.5931353718042374,84.375,0.882876204595997,2024-11-10 18:20:06.968109,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_IND,True,0.10237529501318932,0.6035097539424896,78.125,0.8531930511377538,2024-11-10 18:20:17.249978,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_IND,True,0.14853464998304844,0.6113097667694092,77.34375,0.8477941176470588,2024-11-10 18:20:24.356035,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_IND,True,0.11397185176610947,0.5813719928264618,73.4375,0.8566176470588235,2024-11-10 18:20:33.307223,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_USA,True,0.07515256060287356,0.503264844417572,82.6086956521739,0.8960606060606061,2024-11-10 18:20:44.372707,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_USA,True,0.0708231427706778,0.662202000617981,74.78260869565217,0.8366727383120827,2024-11-10 18:20:52.871433,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_USA,True,0.08215538272634149,0.5293858051300049,80.0,0.8797313797313797,2024-11-10 18:21:00.303918,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_USA,True,0.07740444270893931,0.3991038054227829,81.73913043478261,0.9196923076923077,2024-11-10 18:21:08.871729,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,CRC_USA,True,0.09455251228064299,0.5316098183393478,79.1304347826087,0.8827977315689982,2024-11-10 18:21:16.483341,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,IBD,True,0.2600512355566025,0.5521573424339294,72.72727272727273,0.8020833333333334,2024-11-10 18:21:21.001471,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,IBD,True,0.03840905614197254,0.2581844925880432,86.36363636363636,0.9722222222222222,2024-11-10 18:21:27.205695,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,IBD,True,0.07649816200137138,0.3281594216823578,86.36363636363636,0.8070175438596492,2024-11-10 18:21:32.698894,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,IBD,True,0.10449672862887383,0.20627038180828094,90.9090909090909,0.8095238095238095,2024-11-10 18:21:37.450278,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,IBD,True,0.0014168413763400167,0.0007069713319651783,100.0,1.0,2024-11-10 18:21:52.179061,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,IBD_DK,True,0.04434582591056824,0.23235003650188446,92.6829268292683,0.9705882352941176,2024-11-10 18:21:57.806306,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,IBD_DK,True,0.03661969304084778,0.4600249230861664,92.6829268292683,0.9330143540669856,2024-11-10 18:22:03.910707,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,IBD_DK,True,0.039105491091807686,0.28982555866241455,87.8048780487805,0.9558823529411764,2024-11-10 18:22:09.390956,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,IBD_DK,True,0.035725255807240806,0.2707039415836334,90.2439024390244,0.9681372549019608,2024-11-10 18:22:15.158894,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,IBD_DK,True,0.06205430254340172,0.48325714468955994,82.92682926829268,0.916267942583732,2024-11-10 18:22:20.333554,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,IBD_UK,True,0.041622113436460495,0.3457106649875641,90.2439024390244,0.9310344827586207,2024-11-10 18:22:25.832030,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,IBD_UK,True,0.03183388337492943,0.11234615743160248,95.1219512195122,0.9942528735632185,2024-11-10 18:22:31.807531,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,IBD_UK,True,0.028964828078945477,0.13725857436656952,95.1219512195122,0.9950980392156863,2024-11-10 18:22:38.027677,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,IBD_UK,True,0.012792029107610384,0.09140007197856903,95.1219512195122,0.9927536231884058,2024-11-10 18:22:45.679344,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,IBD_UK,True,0.04375658556818962,0.288506418466568,87.8048780487805,0.9375,2024-11-10 18:22:50.855879,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,Obt,True,0.33496715873479843,0.7025486826896667,66.0377358490566,0.640909090909091,2024-11-10 18:22:57.941802,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,Obt,True,0.3809685707092285,0.6758158206939697,66.0377358490566,0.5422297297297297,2024-11-10 18:23:04.246863,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,Obt,True,0.6409744918346405,0.6931096315383911,58.490566037735846,0.343108504398827,2024-11-10 18:23:07.373550,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,Obt,True,0.3348049074411392,0.6882767677307129,64.15094339622641,0.5719298245614035,2024-11-10 18:23:13.557954,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,Obt,True,0.617520734667778,0.7002488970756531,54.716981132075475,0.5416666666666667,2024-11-10 18:23:16.467486,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,T2D,True,0.18862099349498748,0.7943584620952606,71.23287671232876,0.7931818181818182,2024-11-10 18:23:23.259021,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,T2D,True,0.10494909882545471,0.7850140035152435,68.4931506849315,0.7787878787878788,2024-11-10 18:23:31.067574,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,T2D,True,0.675649082660675,0.6781049370765686,56.16438356164384,0.7006802721088435,2024-11-10 18:23:34.003621,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,T2D,True,0.17241963744163513,0.5621159076690674,72.6027397260274,0.8325581395348838,2024-11-10 18:23:41.512662,variance_threshold=0.2
log_transform+variance_threshold+normalization+early_stopping+random_forestV2,T2D,True,0.18540495932102202,0.9564318954944611,61.64383561643836,0.7210526315789474,2024-11-10 18:23:48.338353,variance_threshold=0.2
log_transform+normalization+early_stopping,Cirrhosis,True,0.10350072880585988,0.30779868364334106,93.75,0.951304347826087,2024-11-10 19:28:16.728460,variance_threshold=0.2
log_transform+normalization+early_stopping,Cirrhosis,True,0.04170923555890719,0.13782456517219543,93.75,0.9842657342657344,2024-11-10 19:28:21.580167,variance_threshold=0.2
log_transform+normalization+early_stopping,Cirrhosis,True,0.03275239281356335,0.3046525716781616,83.33333333333333,0.9682539682539683,2024-11-10 19:28:26.901431,variance_threshold=0.2
log_transform+normalization+early_stopping,Cirrhosis,True,0.11441325644652049,0.2750493288040161,89.58333333333333,0.9400352733686067,2024-11-10 19:28:30.574789,variance_threshold=0.2
log_transform+normalization+early_stopping,Cirrhosis,True,0.03474044675628344,0.16433872282505035,93.75,0.986086956521739,2024-11-10 19:28:35.371580,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC,True,0.030138145200908184,0.47530871629714966,78.26086956521739,0.9901960784313726,2024-11-10 19:28:39.194389,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC,True,0.050419652834534645,0.43872785568237305,78.26086956521739,0.9318181818181818,2024-11-10 19:28:42.805578,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC,True,0.09106560796499252,0.8911541104316711,73.91304347826087,0.8,2024-11-10 19:28:45.903325,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC,True,0.0743163526058197,0.3849153518676758,82.6086956521739,0.9393939393939393,2024-11-10 19:28:50.092501,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC,True,0.689994215965271,0.6688150763511658,73.91304347826087,0.8333333333333334,2024-11-10 19:28:50.856606,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_AUS,True,0.10401192354038358,0.685831218957901,76.52173913043478,0.8600121728545344,2024-11-10 19:28:56.393958,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_AUS,True,0.05629483610391617,0.46219637989997864,84.34782608695652,0.9102328431372548,2024-11-10 19:29:02.154635,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_AUS,True,0.05236478382721543,0.6401351094245911,77.3913043478261,0.8724242424242424,2024-11-10 19:29:07.880496,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_AUS,True,0.03973217844031751,0.5037675946950912,83.47826086956522,0.9119249394673123,2024-11-10 19:29:16.837722,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_AUS,True,0.06223795609548688,0.5031334459781647,81.73913043478261,0.8919659160073038,2024-11-10 19:29:24.190229,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_CHI,True,0.09819422196596861,0.5588202774524689,80.8695652173913,0.8741681790683606,2024-11-10 19:29:29.662220,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_CHI,True,0.048485083505511284,0.5881677269935608,80.0,0.8774213075060532,2024-11-10 19:29:35.632643,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_CHI,True,0.038559885462746024,0.5227908492088318,81.73913043478261,0.8988868274582561,2024-11-10 19:29:41.295795,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_CHI,True,0.06254020938649774,0.6447815597057343,80.0,0.8496672716273443,2024-11-10 19:29:47.137476,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_CHI,True,0.0567825511097908,0.47803038358688354,83.47826086956522,0.9151348039215685,2024-11-10 19:29:52.942315,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_FRA,True,0.05172712402418256,0.40760546922683716,87.82608695652173,0.9300060864272672,2024-11-10 19:29:59.227207,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_FRA,True,0.08838830655440688,0.569590300321579,79.1304347826087,0.8828172434729812,2024-11-10 19:30:04.512103,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_FRA,True,0.05701479408890009,0.5661640763282776,79.1304347826087,0.8737066342057213,2024-11-10 19:30:09.874498,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_FRA,True,0.04161988967098296,0.5499235391616821,82.6086956521739,0.9030303030303031,2024-11-10 19:30:16.647359,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_FRA,True,0.0763576989993453,0.5166960656642914,82.6086956521739,0.8950091296409008,2024-11-10 19:30:22.181181,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_GER,True,0.06451422488316894,0.5557910799980164,84.34782608695652,0.8784848484848484,2024-11-10 19:30:27.927241,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_GER,True,0.039539479883387685,0.46264809370040894,85.21739130434783,0.9282687651331719,2024-11-10 19:30:34.138373,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_GER,True,0.03945268760435283,0.5453789979219437,80.0,0.8939393939393939,2024-11-10 19:30:39.994380,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_GER,True,0.04177554976195097,0.5125977098941803,80.8695652173913,0.9055690072639224,2024-11-10 19:30:45.916489,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_GER,True,0.062353340443223715,0.5261983573436737,82.6086956521739,0.9114583333333333,2024-11-10 19:30:51.452484,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_IND,True,0.11302857100963593,0.6741887629032135,74.21875,0.8287252263273795,2024-11-10 19:30:56.827184,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_IND,True,0.11426757276058197,0.6196635365486145,81.25,0.8620268620268621,2024-11-10 19:31:01.780233,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_IND,True,0.09201000723987818,0.5878737270832062,78.125,0.8561897702001483,2024-11-10 19:31:06.814213,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_IND,True,0.10329218860715628,0.6475518643856049,78.125,0.8431372549019608,2024-11-10 19:31:11.628454,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_IND,True,0.06207598000764847,0.6604220271110535,81.25,0.8577745025792188,2024-11-10 19:31:16.959920,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_USA,True,0.06113220192492008,0.47732609510421753,84.34782608695652,0.9090909090909091,2024-11-10 19:31:22.343836,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_USA,True,0.037392607890069485,0.3878370672464371,83.47826086956522,0.9283088235294118,2024-11-10 19:31:29.801640,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_USA,True,0.03849738137796521,0.7020902335643768,77.3913043478261,0.8763736263736264,2024-11-10 19:31:35.670233,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_USA,True,0.07785537838935852,0.6681431233882904,79.1304347826087,0.8693528693528694,2024-11-10 19:31:41.027797,variance_threshold=0.2
log_transform+normalization+early_stopping,CRC_USA,True,0.051416322123259306,0.5912129729986191,79.1304347826087,0.8744706594071385,2024-11-10 19:31:46.569213,variance_threshold=0.2
log_transform+normalization+early_stopping,IBD,True,0.02394452504813671,0.16512975096702576,90.9090909090909,0.9895833333333334,2024-11-10 19:31:52.569158,variance_threshold=0.2
log_transform+normalization+early_stopping,IBD,True,0.28960321843624115,0.5425195097923279,77.27272727272727,0.6941176470588235,2024-11-10 19:31:54.913307,variance_threshold=0.2
log_transform+normalization+early_stopping,IBD,True,0.1498430296778679,0.43832167983055115,77.27272727272727,0.8194444444444444,2024-11-10 19:31:58.370590,variance_threshold=0.2
log_transform+normalization+early_stopping,IBD,True,0.0027568574878387153,0.02632179670035839,100.0,1.0,2024-11-10 19:32:06.575450,variance_threshold=0.2
log_transform+normalization+early_stopping,IBD,True,0.18245983868837357,0.5168491005897522,72.72727272727273,0.9166666666666666,2024-11-10 19:32:10.137622,variance_threshold=0.2
log_transform+normalization+early_stopping,IBD_DK,True,0.02732811402529478,0.3825123906135559,87.8048780487805,0.9736842105263158,2024-11-10 19:32:14.382135,variance_threshold=0.2
log_transform+normalization+early_stopping,IBD_DK,True,0.026866916567087173,0.2570142447948456,92.6829268292683,0.9779411764705882,2024-11-10 19:32:18.652549,variance_threshold=0.2
log_transform+normalization+early_stopping,IBD_DK,True,0.03648390000065168,0.4618752598762512,82.92682926829268,0.9166666666666666,2024-11-10 19:32:22.269235,variance_threshold=0.2
log_transform+normalization+early_stopping,IBD_DK,True,0.062188814083735146,0.4448423981666565,90.2439024390244,0.885,2024-11-10 19:32:25.474633,variance_threshold=0.2
